MemberID,Branch,BranchType,TransactionType,TransactionDate,SubscriptionDuration,ExpiryDate,Amount,ReadingFee,UsedCoupon,CouponCode
MEM0151,Branch B,Urban,Upgrade,2022-07-18,12,2023-07-13,98.11054999980243,0.0,False,
MEM0124,Branch B,Urban,Upgrade,2021-05-15,1,2021-06-14,483.38677851201635,9.969797261441819,False,
MEM0070,Branch B,Suburban,Upgrade,2020-03-04,3,2020-06-02,87.97017244467864,35.56387569102285,True,COUPON01
MEM0428,Branch C,Rural,Downgrade,2023-05-19,36,2026-05-03,373.68877357756213,39.9282675183344,True,COUPON08
MEM0306,Branch D,Suburban,Downgrade,2021-09-08,12,2022-09-03,381.4903477454589,30.923410137983566,False,
MEM0442,Branch A,Urban,Upgrade,2021-09-20,6,2022-03-19,109.3369051428723,23.104507616008465,False,
MEM0195,Branch D,Suburban,New Signup,2020-08-01,36,2023-07-17,132.65019710246486,33.101442946384736,False,
MEM0174,Branch B,Urban,Upgrade,2022-03-18,12,2023-03-13,479.6717541372656,48.86911376473573,False,
MEM0109,Branch C,Rural,Cancellation,2021-07-21,24,2023-07-11,199.37406290305617,34.99989822659677,True,COUPON01
MEM0369,Branch E,Rural,Downgrade,2023-04-06,24,2025-03-26,171.7702415276848,15.31703279403516,False,
MEM0171,Branch C,Rural,Cancellation,2022-04-20,3,2022-07-19,217.17566061010265,38.39709297999437,True,COUPON06
MEM0380,Branch E,Suburban,Upgrade,2022-08-20,12,2023-08-15,458.7204472562681,43.3764954150707,True,COUPON05
MEM0005,Branch C,Suburban,Renewal,2021-03-26,6,2021-09-22,368.0351128028942,6.38472439415346,True,COUPON01
MEM0252,Branch E,Suburban,Upgrade,2021-05-18,6,2021-11-14,61.71479353734209,0.0,False,
MEM0109,Branch C,Suburban,Upgrade,2023-02-11,12,2024-02-06,301.6168532488818,0.0,True,COUPON10
MEM0008,Branch D,Suburban,Downgrade,2021-08-26,1,2021-09-25,176.5070140847681,47.84880179671722,False,
MEM0187,Branch E,Rural,Downgrade,2020-10-01,36,2023-09-16,157.32094903209315,0.0,False,
MEM0395,Branch B,Rural,Upgrade,2021-04-11,24,2023-04-01,320.04524232959994,20.910667155591852,False,
MEM0394,Branch A,Urban,Upgrade,2021-01-18,1,2021-02-17,170.1162969798412,0.0,False,
MEM0466,Branch C,Rural,New Signup,2021-09-05,36,2024-08-20,283.5463507996012,0.0,True,COUPON03
MEM0217,Branch E,Suburban,Downgrade,2020-08-17,6,2021-02-13,135.09096834254294,32.944432801790924,False,
MEM0179,Branch D,Urban,New Signup,2021-03-11,24,2023-03-01,245.0113341036068,0.0,True,COUPON05
MEM0043,Branch B,Urban,Downgrade,2022-10-15,1,2022-11-14,325.0602866975601,0.0,False,
MEM0084,Branch C,Urban,Downgrade,2021-11-03,3,2022-02-01,364.0793864988479,6.171500849237791,False,
MEM0484,Branch C,Suburban,Renewal,2022-02-27,1,2022-03-29,95.26870046928242,0.0,True,COUPON05
MEM0455,Branch A,Urban,Cancellation,2022-06-25,36,2025-06-09,496.76098752444034,10.930603172209489,False,
MEM0388,Branch C,Suburban,Renewal,2020-02-22,6,2020-08-20,334.83556821156253,0.0,False,
MEM0070,Branch D,Suburban,Upgrade,2022-09-18,12,2023-09-13,462.64733529628666,36.54182743415491,True,COUPON04
MEM0017,Branch B,Rural,Downgrade,2021-12-23,3,2022-03-23,275.2414870452869,0.0,False,
MEM0070,Branch D,Urban,New Signup,2022-06-08,1,2022-07-08,489.5227163431294,30.29685568578145,True,COUPON08
MEM0103,Branch E,Rural,Upgrade,2021-02-04,36,2024-01-20,327.7500872362314,24.806671303884674,False,
MEM0224,Branch D,Urban,Cancellation,2020-02-28,3,2020-05-28,240.3506073342652,45.295692623073215,False,
MEM0424,Branch D,Urban,Renewal,2023-07-09,36,2026-06-23,390.68369417460093,22.8684501304516,True,COUPON08
MEM0252,Branch C,Rural,Cancellation,2023-02-28,36,2026-02-12,446.99549419902644,14.86803674835886,False,
MEM0011,Branch C,Urban,New Signup,2022-07-10,6,2023-01-06,200.6420564194234,34.76974893606234,False,
MEM0263,Branch D,Suburban,Downgrade,2023-03-29,1,2023-04-28,276.731073603227,0.0,False,
MEM0051,Branch D,Suburban,Cancellation,2022-05-22,3,2022-08-20,488.29289293023555,0.0,True,COUPON01
MEM0129,Branch B,Rural,New Signup,2020-12-27,6,2021-06-25,172.09627811026337,44.58131948078967,True,COUPON09
MEM0391,Branch C,Urban,Upgrade,2023-08-13,3,2023-11-11,98.36568092392699,25.683753153755283,True,COUPON03
MEM0192,Branch A,Rural,Downgrade,2022-07-13,36,2025-06-27,423.85699234132875,41.63679729645854,False,
MEM0189,Branch E,Urban,Cancellation,2021-07-26,36,2024-07-10,324.5323389025144,20.70803964658456,False,
MEM0031,Branch E,Urban,Upgrade,2020-08-21,3,2020-11-19,266.31442468111175,7.38432772376051,False,
MEM0381,Branch C,Urban,Cancellation,2020-10-07,36,2023-09-22,89.03917489149958,27.251966063444094,False,
MEM0135,Branch E,Rural,Renewal,2020-11-26,12,2021-11-21,234.3191931215815,0.0,False,
MEM0072,Branch C,Suburban,Cancellation,2021-10-28,3,2022-01-26,304.06288185305897,46.63902075324249,False,
MEM0442,Branch D,Rural,New Signup,2021-07-14,1,2021-08-13,267.24001680651276,32.93644875724506,False,
MEM0019,Branch B,Rural,Renewal,2021-05-30,1,2021-06-29,157.21532666839045,0.0,False,
MEM0464,Branch A,Rural,Renewal,2023-06-19,1,2023-07-19,177.42308889770885,17.593774527496084,False,
MEM0316,Branch E,Urban,New Signup,2021-05-06,3,2021-08-04,290.8427088897897,0.0,False,
MEM0335,Branch A,Suburban,Renewal,2022-09-06,12,2023-09-01,374.8258295200276,16.374907190825056,True,COUPON08
MEM0052,Branch E,Rural,Renewal,2020-06-30,12,2021-06-25,308.0941806537723,30.7086009319948,False,
MEM0293,Branch A,Suburban,Cancellation,2021-03-13,6,2021-09-09,161.1416399166535,0.0,False,
MEM0389,Branch E,Suburban,Upgrade,2020-09-02,1,2020-10-02,361.67220173875194,46.295446274523535,True,COUPON04
MEM0297,Branch A,Suburban,New Signup,2020-10-07,3,2021-01-05,267.0110751797559,25.64350738075469,True,COUPON09
MEM0179,Branch A,Suburban,New Signup,2023-03-15,24,2025-03-04,140.1557649733017,0.0,True,COUPON01
MEM0024,Branch A,Urban,Downgrade,2021-08-02,12,2022-07-28,456.7126068297889,9.551622731770852,False,
MEM0399,Branch D,Urban,Upgrade,2022-11-19,3,2023-02-17,89.5590791214646,0.0,True,COUPON06
MEM0188,Branch E,Rural,Downgrade,2021-10-04,24,2023-09-24,99.36263638083716,43.276180446573285,False,
MEM0421,Branch D,Suburban,Downgrade,2023-01-28,3,2023-04-28,123.50510839893022,11.229590154148024,False,
MEM0311,Branch C,Rural,Cancellation,2021-10-24,6,2022-04-22,298.7613072619613,30.937962253118904,True,COUPON04
MEM0394,Branch D,Urban,Renewal,2023-10-09,36,2026-09-23,284.4849120641374,10.703679738700359,False,
MEM0157,Branch A,Suburban,Upgrade,2020-09-23,24,2022-09-13,250.73984211051476,10.31975206359893,False,
MEM0124,Branch A,Urban,Downgrade,2021-03-11,24,2023-03-01,102.75498772737006,34.03263662040477,False,
MEM0334,Branch C,Suburban,Downgrade,2023-02-28,1,2023-03-30,189.7477446052015,0.0,False,
MEM0024,Branch C,Suburban,Renewal,2021-06-30,12,2022-06-25,145.76247032340484,22.352662305393736,False,
MEM0408,Branch D,Urban,New Signup,2020-08-19,1,2020-09-18,472.38175005566325,0.0,False,
MEM0209,Branch B,Rural,Downgrade,2021-02-16,12,2022-02-11,361.11946383852217,0.0,True,COUPON01
MEM0066,Branch A,Urban,Renewal,2021-10-07,1,2021-11-06,260.28250531028914,27.83387386161239,False,
MEM0227,Branch A,Rural,Renewal,2020-03-03,12,2021-02-26,350.8777763214296,11.701442206093319,False,
MEM0439,Branch D,Urban,Cancellation,2022-11-08,1,2022-12-08,264.9950406623151,29.552779891779764,False,
MEM0361,Branch E,Suburban,Upgrade,2023-08-07,24,2025-07-27,220.9015982812016,16.071051313696486,False,
MEM0213,Branch D,Suburban,Cancellation,2023-09-12,3,2023-12-11,141.7012975405348,15.038259703143943,False,
MEM0094,Branch E,Urban,Downgrade,2020-08-31,12,2021-08-26,441.8938422088554,23.55026452991075,True,COUPON03
MEM0360,Branch D,Rural,Cancellation,2022-06-26,12,2023-06-21,227.45366579521243,25.933502253032408,False,
MEM0333,Branch B,Suburban,Renewal,2021-12-29,12,2022-12-24,301.3108844355596,43.173257071665475,False,
MEM0044,Branch D,Rural,Downgrade,2021-12-10,12,2022-12-05,340.5766924535887,22.912315391101814,False,
MEM0148,Branch D,Urban,New Signup,2022-12-10,1,2023-01-09,308.39659716198514,6.2858490961287075,False,
MEM0048,Branch C,Rural,New Signup,2023-03-19,1,2023-04-18,278.0264164755114,0.0,False,
MEM0113,Branch C,Urban,Downgrade,2020-01-22,12,2021-01-16,222.1909317113933,0.0,False,
MEM0476,Branch A,Rural,New Signup,2020-06-06,24,2022-05-27,329.75289656649005,0.0,False,
MEM0378,Branch B,Rural,Downgrade,2022-07-23,6,2023-01-19,436.8824991389669,30.99801464232716,True,COUPON09
MEM0418,Branch B,Urban,Downgrade,2021-03-27,36,2024-03-11,329.26412419634113,0.0,False,
MEM0419,Branch E,Rural,Renewal,2020-12-06,6,2021-06-04,222.90414764842356,0.0,True,COUPON05
MEM0168,Branch D,Rural,New Signup,2022-06-25,12,2023-06-20,298.89036687451403,0.0,False,
MEM0416,Branch B,Rural,New Signup,2021-10-20,1,2021-11-19,297.07237092693657,19.1077943805459,True,COUPON02
MEM0497,Branch D,Urban,Renewal,2020-04-06,36,2023-03-22,125.14802736927196,41.88745739926963,True,COUPON08
MEM0055,Branch C,Suburban,Downgrade,2023-08-08,6,2024-02-04,491.1869823433772,24.232020602928877,False,
MEM0279,Branch C,Urban,Downgrade,2021-12-09,3,2022-03-09,152.54357591223538,5.809089189279032,False,
MEM0295,Branch D,Suburban,Renewal,2021-10-25,12,2022-10-20,350.57814953844706,18.340754911913958,False,
MEM0173,Branch D,Urban,Renewal,2021-09-09,36,2024-08-24,475.88364651302834,46.77663634623334,True,COUPON01
MEM0448,Branch A,Suburban,Upgrade,2023-01-27,1,2023-02-26,410.3594607210056,13.012119332591888,False,
MEM0166,Branch D,Urban,Upgrade,2021-08-22,12,2022-08-17,376.21815370786334,43.52229050031024,True,COUPON02
MEM0323,Branch E,Rural,Upgrade,2021-07-27,12,2022-07-22,227.02442566829305,0.0,False,
MEM0030,Branch A,Urban,Downgrade,2023-08-28,6,2024-02-24,442.57899685905085,42.04277200013833,True,COUPON03
MEM0011,Branch B,Urban,Upgrade,2022-12-12,24,2024-12-01,411.2363487097777,6.828926451641678,False,
MEM0119,Branch D,Urban,Renewal,2022-01-12,1,2022-02-11,242.66638353803287,0.0,False,
MEM0160,Branch D,Urban,Renewal,2022-12-21,1,2023-01-20,54.1131359316479,0.0,False,
MEM0451,Branch A,Urban,Upgrade,2021-01-06,6,2021-07-05,256.17041328454525,0.0,False,
MEM0073,Branch B,Rural,Cancellation,2021-01-05,36,2023-12-21,340.89084855023333,17.640298389489285,True,COUPON04
MEM0166,Branch A,Urban,Cancellation,2023-06-30,12,2024-06-24,108.5640643015562,47.582533647794314,False,
MEM0286,Branch C,Urban,Cancellation,2022-01-30,24,2024-01-20,217.20793695913616,30.95300265714982,False,
MEM0156,Branch C,Suburban,Upgrade,2022-10-28,24,2024-10-17,172.55642206645166,0.0,True,COUPON03
MEM0052,Branch C,Suburban,Upgrade,2022-05-05,12,2023-04-30,291.06819748344003,0.0,False,
MEM0122,Branch B,Urban,Downgrade,2021-03-22,12,2022-03-17,124.69666037637498,46.61869547768268,False,
MEM0270,Branch B,Rural,Downgrade,2020-12-20,3,2021-03-20,495.5032772827687,27.717392791516737,False,
MEM0459,Branch E,Suburban,Downgrade,2023-06-18,1,2023-07-18,72.98978631915881,0.0,True,COUPON06
MEM0120,Branch C,Suburban,Renewal,2020-11-04,6,2021-05-03,273.73482085540707,9.63724451750133,True,COUPON09
MEM0449,Branch A,Urban,Renewal,2023-01-02,3,2023-04-02,225.02167110507264,43.46355142307516,True,COUPON08
MEM0047,Branch D,Urban,Cancellation,2022-05-09,6,2022-11-05,180.2555854717644,17.343887601475565,False,
MEM0168,Branch A,Suburban,Upgrade,2021-11-15,36,2024-10-30,469.5800866919013,0.0,False,
MEM0342,Branch A,Urban,Renewal,2023-06-23,1,2023-07-23,474.9434002445926,0.0,True,COUPON06
MEM0160,Branch D,Suburban,New Signup,2020-09-25,3,2020-12-24,122.61124038092429,0.0,False,
MEM0190,Branch C,Rural,Downgrade,2021-06-14,24,2023-06-04,79.61242802195868,0.0,True,COUPON02
MEM0160,Branch B,Suburban,Upgrade,2020-12-23,36,2023-12-08,400.4661126205306,0.0,False,
MEM0090,Branch B,Suburban,Renewal,2023-08-07,36,2026-07-22,352.3070741890593,13.914759073491743,False,
MEM0154,Branch B,Urban,Cancellation,2021-08-25,1,2021-09-24,429.1736410243115,0.0,False,
MEM0218,Branch E,Urban,Upgrade,2022-09-29,36,2025-09-13,489.98410183403263,0.0,False,
MEM0107,Branch D,Urban,Cancellation,2021-01-11,36,2023-12-27,235.52059426394405,0.0,False,
MEM0053,Branch C,Urban,Downgrade,2020-08-16,6,2021-02-12,201.63606671193182,26.04069027542593,False,
MEM0047,Branch B,Urban,Cancellation,2023-12-09,3,2024-03-08,359.3080031646454,5.147677117143269,True,COUPON09
MEM0365,Branch D,Suburban,Renewal,2023-09-09,12,2024-09-03,78.2764980585309,7.817514566204915,False,
MEM0232,Branch A,Urban,Upgrade,2023-02-08,1,2023-03-10,333.0847692805612,41.91273254747106,False,
MEM0411,Branch D,Rural,Downgrade,2023-03-04,1,2023-04-03,490.4455300363188,7.2957816697558595,False,
MEM0055,Branch C,Urban,New Signup,2020-06-06,1,2020-07-06,435.7706872848301,5.9360284990532595,False,
MEM0435,Branch C,Urban,Downgrade,2021-06-28,12,2022-06-23,78.39664284576415,0.0,True,COUPON05
MEM0301,Branch A,Urban,Upgrade,2023-04-23,36,2026-04-07,147.86240241989918,27.360229344705186,False,
MEM0109,Branch C,Suburban,Upgrade,2023-07-29,36,2026-07-13,273.16257325036537,43.499526727118166,False,
MEM0214,Branch D,Urban,Renewal,2023-12-12,12,2024-12-06,338.25858895433896,25.09770792053463,True,COUPON05
MEM0306,Branch A,Rural,Renewal,2021-11-22,3,2022-02-20,96.62953192155582,46.36981337408367,False,
MEM0154,Branch E,Suburban,Downgrade,2023-11-12,1,2023-12-12,117.29340359195152,41.76771332753159,False,
MEM0280,Branch E,Suburban,Cancellation,2021-11-05,24,2023-10-26,179.74599834287417,16.24589396263527,True,COUPON08
MEM0212,Branch E,Urban,Renewal,2023-05-31,12,2024-05-25,173.57004033924193,0.0,False,
MEM0472,Branch C,Rural,Upgrade,2021-07-31,12,2022-07-26,196.5691575031676,14.984548858888358,False,
MEM0136,Branch D,Rural,Upgrade,2023-10-26,24,2025-10-15,159.39158867639904,33.12736807800066,False,
MEM0086,Branch B,Urban,Cancellation,2023-12-28,3,2024-03-27,95.41488164883724,49.21802169466792,False,
MEM0136,Branch A,Rural,New Signup,2022-06-09,3,2022-09-07,102.10781883908112,49.25868691104143,False,
MEM0389,Branch D,Suburban,Cancellation,2022-03-14,36,2025-02-26,177.0762970249063,33.64448102994072,True,COUPON03
MEM0452,Branch B,Suburban,Cancellation,2021-01-16,3,2021-04-16,228.3821418809282,39.83217610927087,False,
MEM0100,Branch A,Rural,Cancellation,2020-08-04,1,2020-09-03,68.690724970725,0.0,False,
MEM0150,Branch D,Urban,Renewal,2020-04-25,6,2020-10-22,310.6792784918571,7.837314371189477,False,
MEM0393,Branch B,Urban,Cancellation,2021-07-13,12,2022-07-08,373.90520255385076,30.646447023246317,False,
MEM0313,Branch B,Urban,Downgrade,2021-07-15,3,2021-10-13,92.86005209471969,27.254441374550854,False,
MEM0237,Branch D,Suburban,Downgrade,2023-07-02,1,2023-08-01,417.9328527585012,28.678872082175886,False,
MEM0105,Branch A,Rural,New Signup,2021-02-16,12,2022-02-11,105.64694648734704,17.686697897640272,False,
MEM0458,Branch C,Suburban,Renewal,2023-01-07,1,2023-02-06,417.8098578502389,0.0,False,
MEM0118,Branch D,Urban,Downgrade,2021-03-21,36,2024-03-05,240.8546561051183,39.88709911844856,True,COUPON06
MEM0143,Branch D,Urban,Renewal,2021-12-29,12,2022-12-24,189.15617846218294,0.0,False,
MEM0153,Branch A,Suburban,Downgrade,2023-11-15,3,2024-02-13,450.28182884103444,42.59336054425737,True,COUPON09
MEM0361,Branch C,Rural,Upgrade,2022-04-24,24,2024-04-13,207.56158958217947,0.0,False,
MEM0299,Branch B,Suburban,Cancellation,2023-05-26,6,2023-11-22,301.0938722026814,18.676327932147544,False,
MEM0170,Branch B,Suburban,Downgrade,2021-01-02,24,2022-12-23,193.80877518286647,34.843683304089765,False,
MEM0455,Branch D,Suburban,New Signup,2023-05-31,3,2023-08-29,184.31248018979713,8.925211760339913,False,
MEM0043,Branch D,Urban,Renewal,2021-05-25,1,2021-06-24,184.79658769149515,46.6212373291939,False,
MEM0143,Branch C,Urban,Cancellation,2020-06-24,1,2020-07-24,379.7752905499084,13.773388335917048,False,
MEM0274,Branch D,Suburban,Downgrade,2023-12-31,36,2026-12-15,115.23678239036236,37.04349770325419,True,COUPON01
MEM0342,Branch C,Urban,New Signup,2021-10-05,3,2022-01-03,221.0332473469846,14.877844503055723,False,
MEM0382,Branch B,Suburban,Cancellation,2023-11-18,36,2026-11-02,129.49090072949147,15.627710954435104,True,COUPON06
MEM0022,Branch E,Urban,New Signup,2023-08-14,24,2025-08-03,458.47545142382285,9.99585670791243,False,
MEM0189,Branch C,Suburban,Upgrade,2023-07-02,12,2024-06-26,442.6547836350848,0.0,False,
MEM0207,Branch B,Suburban,New Signup,2023-02-12,3,2023-05-13,271.48245427000364,28.86238447818409,False,
MEM0004,Branch E,Rural,Downgrade,2020-11-08,12,2021-11-03,374.7415755464448,0.0,False,
MEM0432,Branch A,Rural,New Signup,2020-03-08,36,2023-02-21,174.52574821607652,36.643321730619746,False,
MEM0014,Branch D,Suburban,Cancellation,2022-08-10,12,2023-08-05,276.51071660480125,24.88826616362107,False,
MEM0379,Branch A,Suburban,Renewal,2020-04-02,3,2020-07-01,192.148491056805,0.0,True,COUPON10
MEM0437,Branch D,Rural,New Signup,2023-08-21,1,2023-09-20,165.02755626864922,16.009088165884148,False,
MEM0342,Branch D,Suburban,New Signup,2020-04-06,24,2022-03-27,321.46657851276655,7.096998252915347,False,
MEM0498,Branch C,Rural,Downgrade,2021-03-10,3,2021-06-08,223.51134017175147,0.0,False,
MEM0203,Branch A,Suburban,Upgrade,2022-03-18,36,2025-03-02,136.1603519180476,29.5985350756956,False,
MEM0404,Branch C,Suburban,Renewal,2020-07-20,6,2021-01-16,160.13917582969054,27.578882223950963,True,COUPON03
MEM0126,Branch E,Rural,Downgrade,2020-08-01,1,2020-08-31,281.38090422071866,38.35807605297319,False,
MEM0117,Branch A,Suburban,Downgrade,2022-11-15,6,2023-05-14,220.51429416563113,0.0,False,
MEM0492,Branch B,Rural,Renewal,2023-12-01,1,2023-12-31,332.4307026145463,42.483111514192,False,
MEM0047,Branch B,Urban,Upgrade,2020-04-02,12,2021-03-28,351.6722726084886,16.832687844835732,False,
MEM0420,Branch E,Suburban,Cancellation,2023-05-25,36,2026-05-09,267.8096353035835,0.0,False,
MEM0057,Branch D,Urban,Renewal,2020-11-01,36,2023-10-17,82.28867034310781,0.0,False,
MEM0007,Branch E,Urban,Upgrade,2021-11-13,36,2024-10-28,404.6306468235954,7.3066846414413185,False,
MEM0134,Branch B,Urban,Upgrade,2022-12-29,12,2023-12-24,446.75478300481734,8.392712012043669,False,
MEM0107,Branch D,Urban,New Signup,2020-04-03,6,2020-09-30,240.65485198491507,0.0,False,
MEM0416,Branch C,Suburban,Downgrade,2020-03-04,1,2020-04-03,396.1907571828965,12.896059212094737,True,COUPON07
MEM0138,Branch B,Urban,Cancellation,2020-09-05,1,2020-10-05,492.4491405619244,0.0,False,
MEM0063,Branch E,Urban,Upgrade,2021-04-15,24,2023-04-05,422.61047368989506,43.95090412230166,False,
MEM0165,Branch C,Rural,Downgrade,2020-06-14,3,2020-09-12,84.68841018947907,40.93220123579561,False,
MEM0093,Branch D,Urban,Cancellation,2020-07-22,3,2020-10-20,409.90013821946457,9.254069908384922,False,
MEM0500,Branch E,Suburban,Cancellation,2020-12-04,36,2023-11-19,187.70358483953945,23.19504146756204,True,COUPON10
MEM0102,Branch B,Suburban,Renewal,2022-04-06,3,2022-07-05,277.8984248164026,46.82739728746711,True,COUPON06
MEM0395,Branch C,Urban,Cancellation,2021-10-23,3,2022-01-21,244.76959067151464,17.976334619172487,True,COUPON04
MEM0211,Branch C,Urban,Upgrade,2022-11-09,3,2023-02-07,360.9424689315469,8.368278779037578,True,COUPON03
MEM0400,Branch D,Suburban,Cancellation,2023-01-26,6,2023-07-25,398.8168310126007,45.32664534796919,True,COUPON09
MEM0190,Branch C,Urban,New Signup,2020-01-21,1,2020-02-20,412.31337607986853,0.0,True,COUPON07
MEM0116,Branch B,Rural,Downgrade,2022-04-29,1,2022-05-29,425.24854354548484,0.0,False,
MEM0267,Branch E,Urban,New Signup,2021-02-01,24,2023-01-22,248.11077246106262,40.34824520390851,True,COUPON07
MEM0321,Branch C,Rural,Upgrade,2020-06-27,6,2020-12-24,216.21585417341888,21.43347347230481,False,
MEM0396,Branch D,Urban,New Signup,2022-01-13,6,2022-07-12,155.50125691915832,36.49523913860519,False,
MEM0160,Branch D,Urban,Downgrade,2023-12-04,36,2026-11-18,344.265967059658,0.0,False,
MEM0120,Branch A,Rural,Downgrade,2020-06-03,3,2020-09-01,452.0919715484111,0.0,False,
MEM0490,Branch B,Rural,Downgrade,2021-06-18,12,2022-06-13,479.0126617330229,0.0,False,
MEM0294,Branch D,Rural,Upgrade,2022-10-17,6,2023-04-15,273.0254224245043,0.0,True,COUPON06
MEM0150,Branch C,Suburban,Upgrade,2023-05-11,12,2024-05-05,183.25462757251393,47.834017626778326,False,
MEM0007,Branch D,Rural,Renewal,2023-07-14,6,2024-01-10,204.3813767141792,23.5424654513757,False,
MEM0133,Branch E,Urban,Downgrade,2020-11-20,3,2021-02-18,87.62413978171654,9.451867357409437,False,
MEM0296,Branch D,Urban,Downgrade,2020-11-17,12,2021-11-12,100.99237804729535,0.0,False,
MEM0091,Branch C,Urban,Cancellation,2023-03-26,6,2023-09-22,271.2393305841866,6.977674561185797,False,
MEM0405,Branch A,Suburban,New Signup,2020-03-07,3,2020-06-05,446.9841741307139,0.0,False,
MEM0010,Branch E,Urban,Renewal,2020-03-13,1,2020-04-12,346.6592845999901,0.0,True,COUPON02
MEM0054,Branch C,Rural,Downgrade,2021-11-15,24,2023-11-05,468.66584869746293,35.88392526425618,True,COUPON03
MEM0377,Branch D,Rural,Cancellation,2023-11-04,12,2024-10-29,336.1714050694728,16.094837705729923,False,
MEM0011,Branch C,Rural,Upgrade,2022-07-14,3,2022-10-12,358.2924438356421,0.0,False,
MEM0410,Branch A,Rural,Downgrade,2021-11-11,1,2021-12-11,208.47373630369245,0.0,True,COUPON04
MEM0260,Branch D,Rural,Upgrade,2022-05-23,24,2024-05-12,373.4367708818121,10.506009860050186,False,
MEM0107,Branch B,Rural,Cancellation,2022-10-18,36,2025-10-02,481.5681800677537,38.91615094619741,True,COUPON04
MEM0449,Branch E,Suburban,Downgrade,2023-11-29,1,2023-12-29,399.542827701847,45.29307538291285,False,
MEM0493,Branch E,Suburban,Cancellation,2023-05-28,36,2026-05-12,305.30056894771434,42.75816616775015,True,COUPON07
MEM0017,Branch A,Suburban,Upgrade,2020-10-15,24,2022-10-05,256.10393132272077,0.0,False,
MEM0351,Branch E,Urban,New Signup,2022-11-28,24,2024-11-17,427.6668443199042,0.0,False,
MEM0114,Branch E,Suburban,New Signup,2022-05-24,12,2023-05-19,65.82711289741253,38.15512644979568,False,
MEM0216,Branch C,Urban,Upgrade,2022-04-02,6,2022-09-29,361.43158156692954,24.721367192225024,False,
MEM0048,Branch E,Urban,New Signup,2020-06-03,24,2022-05-24,436.5272581675378,17.206715938269216,True,COUPON07
MEM0272,Branch E,Urban,Cancellation,2022-12-31,12,2023-12-26,191.8595533206652,0.0,False,
MEM0404,Branch C,Rural,Cancellation,2021-07-07,6,2022-01-03,276.4854887360984,28.305076099780955,False,
MEM0178,Branch B,Suburban,Downgrade,2023-12-10,12,2024-12-04,84.67313881721915,10.440714026904509,False,
MEM0136,Branch A,Rural,Cancellation,2023-08-21,1,2023-09-20,118.84629854636272,8.437357042622647,False,
MEM0293,Branch B,Urban,Cancellation,2023-02-22,12,2024-02-17,354.8516543928321,32.09790400194114,False,
MEM0018,Branch B,Urban,Renewal,2020-04-24,36,2023-04-09,123.98685997865982,8.13425901618912,True,COUPON03
MEM0389,Branch B,Suburban,Cancellation,2022-04-04,12,2023-03-30,254.78821168702828,0.0,False,
MEM0145,Branch E,Suburban,Upgrade,2023-03-18,3,2023-06-16,79.04357008893803,0.0,False,
MEM0387,Branch A,Suburban,Downgrade,2022-02-06,36,2025-01-21,468.8040284046558,0.0,False,
MEM0050,Branch B,Urban,Upgrade,2021-02-01,24,2023-01-22,407.6896203266655,0.0,False,
MEM0485,Branch A,Suburban,Cancellation,2022-07-27,1,2022-08-26,347.5242397179528,39.43030404008267,False,
MEM0224,Branch E,Suburban,Cancellation,2023-08-04,3,2023-11-02,168.7426668618658,19.308924015777997,False,
MEM0079,Branch A,Suburban,Downgrade,2020-07-02,3,2020-09-30,190.58617778694625,38.03167710420869,False,
MEM0321,Branch D,Rural,Renewal,2023-10-09,24,2025-09-28,134.5013394002325,0.0,False,
MEM0005,Branch C,Suburban,Renewal,2022-04-02,12,2023-03-28,296.0071655373887,5.025643569215059,False,
MEM0362,Branch A,Rural,Downgrade,2023-03-16,3,2023-06-14,353.46859819563366,26.235308867475702,False,
MEM0493,Branch C,Urban,New Signup,2021-10-12,24,2023-10-02,87.09363753813213,48.834811874803016,False,
MEM0477,Branch C,Rural,New Signup,2022-04-11,24,2024-03-31,332.9038687228766,33.10434452767843,False,
MEM0403,Branch C,Urban,Upgrade,2022-11-28,3,2023-02-26,482.37361281649436,6.822857359443491,True,COUPON05
MEM0394,Branch E,Rural,Upgrade,2023-11-28,24,2025-11-17,116.03231195994111,23.902322216838634,True,COUPON05
MEM0324,Branch E,Urban,Renewal,2021-11-20,3,2022-02-18,420.7790076069458,0.0,True,COUPON07
MEM0261,Branch E,Suburban,Downgrade,2020-05-30,6,2020-11-26,195.7284263421497,27.18944029647527,True,COUPON04
MEM0265,Branch C,Suburban,Upgrade,2023-10-08,24,2025-09-27,366.62432870250484,21.399493680349053,False,
MEM0263,Branch C,Suburban,New Signup,2022-09-22,1,2022-10-22,81.12417577037817,0.0,True,COUPON02
MEM0357,Branch A,Urban,Renewal,2020-06-18,1,2020-07-18,435.70199733405406,0.0,True,COUPON04
MEM0218,Branch A,Rural,Upgrade,2021-10-28,6,2022-04-26,421.22806783966485,41.19079934237703,False,
MEM0285,Branch B,Suburban,Cancellation,2020-07-03,12,2021-06-28,85.26813984786672,41.674636929967086,False,
MEM0432,Branch B,Rural,Cancellation,2023-04-27,36,2026-04-11,134.06390827364945,0.0,False,
MEM0107,Branch A,Suburban,Cancellation,2022-06-22,36,2025-06-06,476.5793812891256,14.337734487911119,False,
MEM0353,Branch D,Urban,Cancellation,2020-06-14,36,2023-05-30,318.2882939143793,19.26389708757314,False,
MEM0254,Branch D,Urban,Renewal,2022-09-01,12,2023-08-27,395.08491637017784,11.863793000748045,True,COUPON08
