,Invoice No,Line Item,Month,Order Date,Order Type,Material,Mat. Grp Desc,Batch No,Base UoM,Qty in Sales Unit,Sales Unit,Sales Qty,Frieght Charged,Freight Incurred,Interest,Net Value /KL (NET_VAL_KL),Packing Cost /KL,Total Packing Cost,RM Cost /KL,Total RM Cost,Total Variable Cost,Total Value,NET_CONT_KL,DENSITY,Sales District,Region,REG_DESC,Payer,Customer,Employee,Sales manager,Industry Code,Customer Grp,Industry Desc,MATKL,Mat Grp1 Text,Mat Grp 2 Text,City,Doc Curr,Plant,Plant Desc,CGST,SGST,UGST,IGST,Commission_N,Basic Sale Price,Credit Days,Discount,Revenue,hierarchical_cluster
1299,9503658572,10,2,2024-03-05,0,28,32,91,0,94.0,2,19.646,4100.0,2077.13,3479.4,99923.35,8899.52,174839.97,82716.0,1625038.54,86195.4,1963094.13,13727.95,0.865,4,22,6,114,103,5,11,7,99,8,0,1,19,97,0,1011,1,0.0,0.0,0.0,392880.71,200,107000.0,80,0,2102122.0,1
1300,9503658573,10,2,2024-03-05,0,28,32,91,0,5.0,2,1.045,4100.0,2077.13,3479.4,99923.35,8899.52,9300.0,82716.0,86438.22,86195.4,104419.9,13727.95,0.865,4,22,6,114,103,5,11,7,99,8,0,1,19,97,0,1011,1,0.0,0.0,0.0,20897.91,200,107000.0,80,0,111814.99999999999,1
1302,9503658578,10,2,2024-03-05,0,28,32,134,0,80.0,2,16.72,0.0,4039.67,4748.29,104560.81,8899.52,148799.97,82716.0,1383011.52,87464.29,1748256.74,17096.52,0.866,1,30,1,130,126,1,2,7,121,8,0,1,19,119,0,1011,1,0.0,0.0,0.0,353628.0,0,117500.0,100,0,1964599.9999999998,1
1311,9503658594,10,2,2024-03-06,0,28,32,134,0,138.0,2,28.842,0.0,0.0,4900.84,105600.48,8899.52,256679.96,82716.0,2385694.87,87616.84,3045729.04,17983.64,0.866,7,6,2,301,288,14,5,7,257,8,0,1,19,123,0,1011,1,0.0,0.0,0.0,599625.18,0,115500.0,105,1000,3331251.0,1
1318,9503658610,10,2,2024-03-06,0,28,32,134,0,138.0,2,28.842,0.0,0.0,4900.84,105600.48,8899.52,256679.96,82716.0,2385694.87,87616.84,3045729.04,17983.64,0.866,7,6,2,301,288,14,5,7,257,8,0,1,19,123,0,1011,1,0.0,0.0,0.0,599625.18,0,115500.0,105,1000,3331251.0,1
1324,9503658618,10,2,2024-03-07,0,28,32,134,0,132.0,2,27.588,0.0,0.0,4900.84,105600.48,8899.52,245519.96,82716.0,2281969.01,87616.84,2913306.04,17983.64,0.866,7,6,2,301,288,14,5,7,257,8,0,1,19,123,0,1011,1,0.0,0.0,0.0,573554.52,0,115500.0,105,1000,3186414.0,1
1353,9503658682,10,2,2024-03-11,0,8,31,134,0,36.005,0,36.005,10500.0,4628.55,0.0,105871.45,0.0,0.0,82716.0,2978189.58,82716.0,3811901.56,23155.45,0.866,3,30,1,0,14,3,7,8,14,9,0,1,19,138,0,1011,1,0.0,0.0,0.0,716139.45,0,100000.0,0,0,3600500.0000000005,1
1362,9503658706,10,2,2024-03-12,0,8,31,88,0,28.522,0,28.522,0.0,4310.59,4691.35,105252.21,0.0,0.0,70691.0,2016248.7,75382.35,3002003.53,29869.86,0.866,7,6,2,301,288,14,5,7,257,8,0,1,19,123,0,1011,1,0.0,0.0,0.0,567624.99,0,110562.8,105,1000,3153472.1816,1
1363,9503658708,10,2,2024-03-12,0,8,31,88,0,29.861,0,29.861,0.0,4310.66,4691.35,105252.14,0.0,0.0,70691.0,2110903.95,75382.35,3142934.15,29869.79,0.866,7,6,2,301,288,14,5,7,257,8,0,1,19,123,0,1011,1,0.0,0.0,0.0,594272.84,0,110562.8,105,1000,3301515.7708,1
1380,9503658731,10,2,2024-03-12,0,28,32,91,0,99.0,2,20.691,4100.0,3178.77,3783.84,98821.71,8899.52,184139.97,82716.0,1711476.76,86499.84,2044720.0,12321.87,0.865,4,22,6,114,103,5,11,7,99,8,0,1,19,97,0,1011,1,0.0,0.0,0.0,413778.62,200,107000.0,87,0,2213937.0,1
1383,9503658738,10,2,2024-03-12,0,8,31,88,0,20.924,0,20.924,0.0,1386.14,3673.36,99613.86,0.0,0.0,70691.0,1479138.48,74364.36,2084320.41,25249.5,0.866,5,6,2,3,21,10,6,7,21,8,0,1,19,214,0,1011,1,0.0,0.0,0.0,380398.32,0,101000.0,90,0,2113324.0,1
1387,9503658744,10,2,2024-03-13,0,8,31,88,0,20.924,0,20.924,0.0,1386.14,3673.36,99613.86,0.0,0.0,70691.0,1479138.48,74364.36,2084320.41,25249.5,0.866,5,6,2,3,21,10,6,7,21,8,0,1,19,214,0,1011,1,0.0,0.0,0.0,380398.32,0,101000.0,90,0,2113324.0,1
1394,9503658755,10,2,2024-03-13,0,8,31,88,0,20.831,0,20.831,0.0,1392.32,3673.36,99607.68,0.0,0.0,70691.0,1472564.22,74364.36,2074927.58,25243.32,0.866,5,6,2,3,21,10,6,7,21,8,0,1,19,214,0,1011,1,0.0,0.0,0.0,378707.58,0,101000.0,90,0,2103931.0,1
1396,9503658759,10,2,2024-03-13,0,28,32,91,0,93.0,2,19.437,4100.0,3383.86,3827.34,98616.62,8899.52,172979.97,82716.0,1607750.89,86543.34,1916811.24,12073.28,0.865,4,22,6,114,103,5,11,7,99,8,0,1,19,97,0,1011,1,0.0,0.0,0.0,388701.13,200,107000.0,88,0,2079759.0000000002,1
1397,9503658761,10,2,2024-03-13,0,28,32,91,0,6.0,2,1.254,4100.0,3128.05,3827.34,98872.43,8899.52,11160.0,82716.0,103725.86,86543.34,123986.03,12329.09,0.865,4,22,6,114,103,5,11,7,99,8,0,1,19,97,0,1011,1,0.0,0.0,0.0,25077.49,200,107000.0,88,0,134178.0,1
1410,9503658804,10,2,2024-03-14,0,28,32,88,0,138.0,2,28.842,0.0,1026.91,4091.61,102573.56,8899.53,256680.24,70691.0,2038869.82,74782.61,2958426.62,27790.95,0.866,5,6,2,3,21,10,6,7,21,8,0,1,19,214,0,1011,1,0.0,0.0,0.0,584050.5,0,112500.0,90,0,3244725.0,1
1411,9503658805,10,2,2024-03-14,0,28,32,134,0,112.0,2,23.408,0.0,0.0,4321.95,106100.48,8899.52,208319.96,82716.0,1936216.13,87037.95,2483600.04,19062.53,0.866,6,12,4,43,45,13,1,7,44,8,0,1,19,113,0,1011,1,0.0,0.0,0.0,484545.6,0,115000.0,93,0,2691920.0,1
1418,9503658822,10,2,2024-03-15,0,30,36,142,0,118.0,2,24.662,0.0,3916.65,5707.64,119184.06,8899.29,219474.29,84545.82,2085069.01,90253.46,2939317.29,28930.6,0.869,1,30,1,130,126,1,2,7,121,8,0,1,12,119,0,1011,1,0.0,0.0,0.0,585969.12,0,132000.0,107,0,3255384.0,1
1420,9503658826,10,2,2024-03-15,0,28,32,134,0,112.0,2,23.408,0.0,0.0,4368.42,106100.48,8899.52,208319.96,82716.0,1936216.13,87084.42,2483600.04,19016.06,0.866,6,12,4,43,45,13,1,7,44,8,0,1,19,113,0,1011,1,0.0,0.0,0.0,484545.6,0,115000.0,94,0,2691920.0,1
1432,9503658853,10,2,2024-03-16,0,28,32,134,0,112.0,2,23.408,0.0,0.0,4414.9,106100.48,8899.52,208319.96,82716.0,1936216.13,87130.9,2483600.04,18969.58,0.866,6,12,4,43,45,13,1,7,44,8,0,1,19,113,0,1011,1,0.0,0.0,0.0,484545.6,0,115000.0,95,0,2691920.0,1
1434,9503658855,10,2,2024-03-16,0,28,32,134,0,11.0,2,2.299,0.0,3189.79,5011.77,103910.69,8899.52,20460.0,82716.0,190164.08,87727.77,238890.68,16182.92,0.866,7,6,2,303,288,14,5,7,257,8,0,1,19,41,0,1011,1,0.0,0.0,0.0,48416.94,0,117000.0,106,1000,268983.0,1
1439,9503658861,10,2,2024-03-16,0,30,36,142,0,119.0,2,24.871,0.0,4673.43,5760.99,118427.28,8899.29,221334.24,84545.82,2102739.09,90306.81,2945404.88,28120.47,0.869,1,30,1,130,126,1,2,7,121,8,0,1,12,119,0,1011,1,0.0,0.0,0.0,590934.96,0,132000.0,108,0,3282972.0,1
1440,9503658863,10,2,2024-03-16,0,8,31,88,0,23.256,0,23.256,0.0,1299.41,7640.14,103734.59,0.0,0.0,70691.0,1643989.9,78331.14,2412451.63,25403.45,0.866,7,6,2,96,98,14,5,8,95,9,0,1,19,206,0,1011,1,0.0,0.0,0.0,439680.73,0,105034.0,180,0,2442670.704,1
1441,9503658864,10,2,2024-03-16,0,8,31,88,0,23.233,0,23.233,0.0,1300.69,7640.14,103733.31,0.0,0.0,70691.0,1642364.0,78331.14,2410035.99,25402.17,0.866,7,6,2,96,98,14,5,8,95,9,0,1,19,206,0,1011,1,0.0,0.0,0.0,439245.89,0,105034.0,180,0,2440254.9220000003,1
1444,9503658871,10,2,2024-03-18,0,28,32,134,0,114.0,2,23.826,0.0,0.0,4414.9,106100.48,8899.52,212039.96,82716.0,1970791.42,87130.9,2527950.04,18969.58,0.866,6,12,4,43,45,13,1,7,44,8,0,1,19,113,0,1011,1,0.0,0.0,0.0,493198.2,0,115000.0,95,0,2739990.0,1
1479,9503658928,10,2,2024-03-20,0,28,32,134,0,148.0,2,30.932,0.0,0.0,4900.84,105600.48,8899.52,275279.95,82716.0,2558571.31,87616.84,3266434.05,17983.64,0.866,7,6,2,301,288,14,5,7,257,8,0,1,19,123,0,1011,1,0.0,0.0,0.0,643076.28,0,115500.0,105,1000,3572646.0,1
1487,9503658937,10,2,2024-03-20,0,28,32,134,0,124.0,2,25.916,0.0,0.0,4900.84,105600.48,8899.52,230639.96,82716.0,2143667.86,87616.84,2736742.04,17983.64,0.866,7,6,2,301,288,14,5,7,257,8,0,1,19,123,0,1011,1,0.0,0.0,0.0,538793.64,0,115500.0,105,1000,2993298.0,1
1488,9503658938,10,2,2024-03-20,0,28,32,134,0,136.0,2,28.424,0.0,0.0,4900.84,105600.48,8899.52,252959.96,82716.0,2351119.58,87616.84,3001588.04,17983.64,0.866,7,6,2,301,288,14,5,7,257,8,0,1,19,123,0,1011,1,0.0,0.0,0.0,590934.96,0,115500.0,105,1000,3282972.0,1
1489,9503658957,10,2,2024-03-21,0,8,31,117,0,28.056,0,28.056,0.0,2868.91,6031.34,96631.09,0.0,0.0,81618.84,2289898.18,87650.18,2711081.86,8980.91,0.864,4,1,0,309,280,6,12,7,268,8,0,1,19,175,0,1011,1,0.0,0.0,0.0,502482.96,0,99500.0,150,0,2791572.0,1
1490,9503658958,10,2,2024-03-21,0,8,31,117,0,28.843,0,28.843,0.0,2897.61,6031.34,96602.39,0.0,0.0,81618.84,2354132.2,87650.18,2786302.73,8952.21,0.864,4,1,0,309,280,6,12,7,268,8,0,1,19,175,0,1011,1,0.0,0.0,0.0,516578.13,0,99500.0,150,0,2869878.5,1
1491,9503658959,10,2,2024-03-21,0,8,31,117,0,26.181,0,26.181,0.0,2897.6,6031.34,96602.4,0.0,0.0,81618.84,2136862.85,87650.18,2529147.43,8952.22,0.864,4,1,0,309,280,6,12,7,268,8,0,1,19,175,0,1011,1,0.0,0.0,0.0,468901.71,0,99500.0,150,0,2605009.5,1
1492,9503658960,10,2,2024-03-21,0,8,31,117,0,25.926,0,25.926,0.0,2851.07,6031.34,96648.93,0.0,0.0,81618.84,2116050.05,87650.18,2505720.16,8998.75,0.864,4,1,0,309,280,6,12,7,268,8,0,1,19,175,0,1011,1,0.0,0.0,0.0,464334.66,0,99500.0,150,0,2579637.0,1
1508,9503658983,20,2,2024-03-22,0,28,32,117,0,48.0,2,10.032,0.0,1079.35,6728.42,101021.12,8899.53,89280.08,81618.84,818800.2,88347.26,1013443.88,12673.86,0.864,4,1,0,309,280,6,12,7,268,8,0,1,19,175,0,1011,1,0.0,0.0,0.0,200439.36,0,111000.0,150,0,1113552.0,1
1514,9503658994,10,2,2024-03-23,0,8,31,117,0,18.426,0,18.426,0.0,1799.2,4476.52,103700.8,0.0,0.0,81618.84,1503908.75,86095.36,1910790.94,17605.44,0.864,7,6,2,303,288,14,5,7,257,8,0,1,19,41,0,1011,1,0.0,0.0,0.0,349909.74,0,105500.0,105,0,1943942.9999999998,1
1516,9503658996,10,2,2024-03-23,0,28,32,88,0,112.0,2,23.408,0.0,0.0,4627.05,105600.47,8899.53,208320.2,70691.0,1654734.93,75318.05,2471895.8,30282.42,0.866,6,12,4,43,45,13,1,7,44,8,0,1,19,113,0,1011,1,0.0,0.0,0.0,482438.88,0,114500.0,100,0,2680216.0,1
1519,9503659000,10,2,2024-03-23,0,28,32,88,0,113.0,2,23.617,0.0,0.0,4627.05,105600.47,8899.53,210180.2,70691.0,1669509.35,75318.05,2493966.3,30282.42,0.866,6,12,4,43,45,13,1,7,44,8,0,1,19,113,0,1011,1,0.0,0.0,0.0,486746.37,0,114500.0,100,0,2704146.5,1
1520,9503659001,10,2,2024-03-23,0,28,32,88,0,113.0,2,23.617,0.0,0.0,4627.05,105600.47,8899.53,210180.2,70691.0,1669509.35,75318.05,2493966.3,30282.42,0.866,6,12,4,43,45,13,1,7,44,8,0,1,19,113,0,1011,1,0.0,0.0,0.0,486746.37,0,114500.0,100,0,2704146.5,1
1524,9503659022,10,2,2024-03-26,0,28,32,88,0,112.0,2,23.408,0.0,0.0,4765.87,105600.47,8899.53,208320.2,70691.0,1654734.93,75456.87,2471895.8,30143.6,0.866,6,12,4,43,45,13,1,7,44,8,0,1,19,113,0,1011,1,0.0,0.0,0.0,482438.88,0,114500.0,103,0,2680216.0,1
1599,9503659139,10,2,2024-03-30,0,28,32,117,0,90.0,2,18.81,0.0,4263.36,996.13,125837.11,8899.53,167400.16,81618.84,1535250.38,82614.97,2366996.04,43222.14,0.864,1,30,1,150,138,1,2,8,133,9,0,1,19,10,0,1011,1,0.0,0.0,0.0,490941.0,6000,145000.0,17,0,2727450.0,1
